id,cargo_closing,cargo_opening,code,container_id,container_number,container_type,delivery_datetime,delivery_location_id,export_before_cargoopening,export_blocked,export_correct_ordernumber,export_customs_doc_available,export_discharge_datetime,export_full,export_other_issue,first_pickup,import_blocked,import_customs_cleared,import_full,import_loading_datetime,import_other_issue,import_present,import_released,index,last_pickup,note
0a0ebdf7-9b0d-41d9-8258-0ee4e98a4e20,,,534919-003,4b7e9d81-9539-442f-802a-db846a04ba64,HLBU 343116 1,40HC,2025-02-25T05:00:00.000Z,9cb0d036-6f65-4300-b959-86d7faaf6fbc,False,False,True,True,,False,False,2025-02-23T23:00:00.000Z,False,True,True,2025-02-24 16:33,False,True,True,1,2025-02-23T23:00:00.000Z,
38b67538-58be-4dd3-b6d7-7a03dda881df,,,534919-005,357df9b5-7b13-4c97-89b6-0bddab7f4549,HLBU 198658 2,40HC,2025-02-25T05:30:00.000Z,9cb0d036-6f65-4300-b959-86d7faaf6fbc,False,False,True,True,,False,False,2025-02-23T23:00:00.000Z,False,True,True,2025-02-24 16:56,False,True,True,1,2025-02-23T23:00:00.000Z,
02dc8f8d-3b8b-4255-b90f-76e2c1643e65,,,534919-007,b7fcf98d-9f32-4672-82fc-935cc1578d69,HLBU 328127 2,40HC,2025-02-25T07:00:00.000Z,9cb0d036-6f65-4300-b959-86d7faaf6fbc,False,False,True,True,,False,False,2025-02-23T23:00:00.000Z,False,True,True,2025-02-24 19:07,False,True,True,1,2025-02-23T23:00:00.000Z,
3597496a-bd38-4340-b081-9ddbffb063ea,,,534919-004,a8422d3f-4042-4cf9-bbd9-9b2cb80bfbd9,UACU 534307 8,40HC,2025-02-25T06:30:00.000Z,9cb0d036-6f65-4300-b959-86d7faaf6fbc,False,False,True,True,,False,False,2025-02-23T23:00:00.000Z,False,True,True,2025-02-24 22:02,False,True,True,1,2025-02-23T23:00:00.000Z,
921aee44-8432-46c2-8831-2c4806fdb25c,,,534919-006,1ce759fd-6857-4a5b-a271-98633d8a6ea7,FANU 198008 2,40HC,2025-02-25T06:00:00.000Z,9cb0d036-6f65-4300-b959-86d7faaf6fbc,False,False,True,True,,False,False,2025-02-23T23:00:00.000Z,False,True,True,2025-02-24 16:46,False,True,True,1,2025-02-23T23:00:00.000Z,
82984703-4d79-4316-87bd-f9f16029815e,,,534919-008,e0a2ab2e-8523-4f2b-b767-9cfd591cbcba,SEKU 628850 0,40HC,2025-02-25T08:30:00.000Z,9cb0d036-6f65-4300-b959-86d7faaf6fbc,False,False,True,True,,False,False,2025-02-23T23:00:00.000Z,False,True,True,2025-02-24 18:39,False,True,True,1,2025-02-23T23:00:00.000Z,
42cd7350-e449-433c-9358-fbc10bbd7281,,,534919-013,2c9ed249-25d9-45d5-ba5c-d8d78079e42f,HAMU 146632 2,40HC,2025-02-26T04:30:00.000Z,9cb0d036-6f65-4300-b959-86d7faaf6fbc,False,False,True,True,,False,False,2025-02-23T23:00:00.000Z,False,True,True,2025-02-25 14:39,False,True,True,1,2025-02-23T23:00:00.000Z,
5864dd31-a4cd-4d05-92f7-04ebece42c39,,,534919-010,f9ae4b99-b30d-4781-b05e-a738177efa96,HLXU 831800 5,40HC,2025-02-26T05:00:00.000Z,9cb0d036-6f65-4300-b959-86d7faaf6fbc,False,False,True,True,,False,False,2025-02-23T23:00:00.000Z,False,True,True,2025-02-25 14:47,False,True,True,1,2025-02-23T23:00:00.000Z,
fe6b9894-08d0-4959-b6b4-4840685fd0ee,,,534919-011,5c3da2f4-eb88-46c1-98fd-cac6233f6e06,TGBU 606242 7,40HC,2025-02-26T05:30:00.000Z,9cb0d036-6f65-4300-b959-86d7faaf6fbc,False,False,True,True,,False,False,2025-02-23T23:00:00.000Z,False,True,True,2025-02-25 16:19,False,True,True,1,2025-02-23T23:00:00.000Z,
8b79bc7d-71ed-4f2f-82b4-e897dede12f8,,,534919-012,11e82abc-f6b6-4928-99c4-6c6f66b22db6,TCNU 185764 7,40HC,2025-02-26T06:00:00.000Z,9cb0d036-6f65-4300-b959-86d7faaf6fbc,False,False,True,True,,False,False,2025-02-23T23:00:00.000Z,False,True,True,2025-02-25 16:05,False,True,True,1,2025-02-23T23:00:00.000Z,
aabcfebb-638e-4a98-8937-4289414e49f5,,,534919-009,d9e80445-a6fd-46a7-a791-7c18f16ab62a,SEGU 570830 5,40HC,2025-02-26T06:30:00.000Z,9cb0d036-6f65-4300-b959-86d7faaf6fbc,False,False,True,True,,False,True,2025-02-23T23:00:00.000Z,False,True,True,,False,True,True,1,2025-02-23T23:00:00.000Z,
b4f9d888-201a-40b5-8afe-52d0994516d0,,,529656-001,9fef6fde-c420-444f-ac2d-75812d4abc4e,GLDU 573226 3,20DV,2025-02-27T10:00:00.000Z,05f09175-088f-4c6b-b82c-332311454a50,True,True,False,False,,False,True,2025-02-23T23:00:00.000Z,True,False,True,,True,False,False,1,2025-02-26T23:00:00.000Z,
decea014-a330-4fa0-9771-986074bc6962,,,529656-002,6131c38f-0da5-4bf0-93e4-f60694e243cf,TGBU 218361 0,20DV,2025-02-27T09:00:00.000Z,05f09175-088f-4c6b-b82c-332311454a50,True,True,False,False,,False,True,2025-02-23T23:00:00.000Z,True,False,True,,True,False,False,1,2025-02-26T23:00:00.000Z,
1fe0897b-7a6f-4de8-a521-6d9ce0d4ad38,,,534920-001,7bd72d92-1c1f-4ac0-a826-0cb840e1b180,CMAU 590475 1,40HC,2025-03-10T05:00:00.000Z,ef040655-725b-4084-93bb-5b5698256039,True,True,False,False,,False,True,2025-02-28T23:00:00.000Z,False,True,True,2025-03-04 19:22,False,True,True,1,,
7b14d4b0-035b-4be6-a409-9a7e132624be,2025-03-08T22:59:00.000Z,,534922-001,0c59d3db-96c9-4a75-82da-b3ce51f9bb63,OOLU 625224 4,40HC,2025-03-03T14:30:00.000Z,9fe7a746-1a3d-424b-9b1c-752363c9c73f,False,False,True,True,2025-03-06 12:20,True,False,2025-02-17T01:00:00.000Z,False,True,False,,True,True,False,1,,
b78d0006-260d-4714-a445-be819eab40e5,2025-03-11T06:00:00.000Z,2025-03-06T23:01:00.000Z,534924-001,a6ca34dd-96b8-4388-b7a4-ac902f6340a7,MRSU 338250 0,40HC,2025-03-03T14:00:00.000Z,9fe7a746-1a3d-424b-9b1c-752363c9c73f,False,False,True,True,2025-03-10 11:57,True,False,2025-02-28T07:00:00.000Z,True,False,False,,True,False,False,1,,
96dc4954-88c1-464a-9aab-9db21356e6aa,2025-03-11T06:00:00.000Z,,534924-002,ba7dcb75-6d36-4bc7-ab28-b4196431a77c,MRSU 697029 8,40HC,2025-03-03T08:00:00.000Z,9fe7a746-1a3d-424b-9b1c-752363c9c73f,False,False,True,True,2025-03-16 19:09,True,False,2025-02-28T07:00:00.000Z,True,False,False,,True,False,False,1,,
7ad2fba2-854f-4ae8-90a1-3883f2366d0b,2025-03-17T22:59:00.000Z,,534924-003,893d79b2-e268-400e-99d4-523a5dae9d68,CAAU 845455 0,40HC,2025-03-04T10:00:00.000Z,9fe7a746-1a3d-424b-9b1c-752363c9c73f,False,False,True,True,2025-03-17 17:42,True,False,2025-02-19T07:00:00.000Z,True,False,False,,True,False,False,1,,
5514d393-71ea-4367-8fdd-959314e366f1,2025-03-26T22:59:00.000Z,2025-03-22T23:01:00.000Z,534926-001,2045b513-8fc4-4057-8045-42bb6e0e0a2d,CAAU 798819 1,40HC,2025-03-04T07:00:00.000Z,9fe7a746-1a3d-424b-9b1c-752363c9c73f,True,False,True,True,,True,False,,True,False,False,,True,False,False,1,,
55adf211-663c-46cd-acb0-38f1fe8f1827,,,533901-002,d7c16083-a4fe-4a30-a35d-894e63df551e,UETU 712503 8,40HC,2025-02-26T10:30:00.000Z,4d2a9082-f3ea-4d0c-8dc2-4157ca178747,False,False,False,True,,False,False,2025-02-19T23:00:00.000Z,False,True,True,2025-02-26 06:50,False,True,True,0,2025-02-24T23:00:00.000Z,
8fd7824a-0bae-4bb6-a67c-f839a1839d49,,,533901-001,32c237d6-ff16-4a2b-abdd-26877dad33fd,SEKU 570302 0,40HC,2025-02-26T08:30:00.000Z,4d2a9082-f3ea-4d0c-8dc2-4157ca178747,False,False,False,True,,False,True,2025-02-19T23:00:00.000Z,False,True,True,2025-02-26 06:37,False,True,True,0,2025-02-24T23:00:00.000Z,
a0cc102b-f3f6-4e66-8a5b-e8bee975d200,2025-03-04T23:00:00.000Z,,516063-007,8c67dd55-bcd1-434f-840f-7e56821cde02,RRSU 421132 1,40HC,2025-02-26T06:00:00.000Z,c57b6347-b245-4ee8-837e-267de3ae0f17,True,True,False,False,,True,True,2024-09-19T22:00:00.000Z,True,False,False,,True,False,False,1,,
89b056c7-0383-4711-8fc0-7111a407dcc5,,,534930-001,a3fa1cc4-606e-4fe0-a3ef-4376d48d5d4b,KOCU 469158 7,40HC,2025-03-04T09:00:00.000Z,689bffe4-b738-4543-8911-bf86ca819a77,False,False,True,True,,False,True,2025-02-24T14:00:00.000Z,False,True,True,2025-02-26 14:44,False,True,True,0,2025-02-27T22:59:00.000Z,
d101d9be-a71d-4241-ae51-969a5a9b3e4e,,,534930-002,56fc7c2c-18ae-4035-bf48-eb6467ca2bed,HMMU 674438 1,40HC,2025-03-04T10:00:00.000Z,689bffe4-b738-4543-8911-bf86ca819a77,False,False,True,True,,False,True,2025-02-24T14:00:00.000Z,False,True,True,2025-02-26 14:41,False,True,True,0,2025-02-27T22:59:00.000Z,
fe94aa25-539a-4f6e-8b94-3d571882107d,,,534930-003,5fcc202b-0d89-48d5-8387-f264eec0dff9,KOCU 426426 6,40HC,2025-03-04T11:00:00.000Z,689bffe4-b738-4543-8911-bf86ca819a77,False,False,True,True,,False,True,2025-02-24T14:00:00.000Z,False,True,True,2025-02-26 14:22,False,True,True,0,2025-02-27T22:59:00.000Z,
9f613a5c-fd76-457b-974f-d0e7eecae03c,,,534930-004,eae2b8f5-3f35-4453-aace-c83d5a063f2f,KOCU 465679 7,40HC,2025-03-04T12:00:00.000Z,689bffe4-b738-4543-8911-bf86ca819a77,False,False,True,True,,False,True,2025-02-24T14:00:00.000Z,False,True,True,2025-02-26 14:25,False,True,True,0,2025-02-27T22:59:00.000Z,
35f2d25d-4e5a-4b44-9270-29b6e4519aee,,,534930-005,834ac7b4-832a-4427-bbb4-ebef6ab18958,TCNU 681929 6,40HC,2025-03-05T07:00:00.000Z,689bffe4-b738-4543-8911-bf86ca819a77,False,False,True,True,,False,True,2025-02-24T14:00:00.000Z,False,True,True,2025-02-26 14:34,False,True,True,0,2025-02-27T22:59:00.000Z,
b12b131b-e1ed-428e-afba-41654410174a,,,534930-006,8120416e-93ad-4a7d-b2ec-ea36baf397f4,HMMU 614086 4,40HC,2025-03-05T08:00:00.000Z,689bffe4-b738-4543-8911-bf86ca819a77,False,False,True,True,,False,True,2025-02-24T14:00:00.000Z,False,True,True,2025-02-26 14:32,False,True,True,0,2025-02-27T22:59:00.000Z,
f82e7237-f398-4347-b4cc-5c4e9b3bfa2c,,,534930-007,7889fb4b-45e8-4d95-ba3c-e770109ca218,KOCU 425183 9,40HC,2025-03-05T09:00:00.000Z,689bffe4-b738-4543-8911-bf86ca819a77,False,False,True,True,,False,True,2025-02-24T14:00:00.000Z,False,True,True,2025-03-01 21:39,False,True,True,0,2025-02-27T22:59:00.000Z,
159eddad-bfae-4a65-a3c5-c095ff7eda74,,,534930-008,8f0d6481-66d6-4c5b-a83c-84f14661b02d,CAIU 768778 1,40HC,2025-03-05T10:00:00.000Z,689bffe4-b738-4543-8911-bf86ca819a77,False,False,True,True,,False,True,2025-02-24T14:00:00.000Z,False,True,True,2025-03-01 21:29,False,True,True,0,2025-02-27T22:59:00.000Z,
b5532e40-e70b-4af7-a7f0-6db8e943b282,,,534930-009,2e07ea3c-12ec-4156-88d2-8634f6fa3230,KOCU 493073 7,40HC,2025-03-05T11:00:00.000Z,689bffe4-b738-4543-8911-bf86ca819a77,False,False,True,True,,False,True,2025-02-24T14:00:00.000Z,False,True,True,2025-03-01 21:32,False,True,True,0,2025-02-27T22:59:00.000Z,
b0e8cec0-5c61-4d51-9904-00cb62691a45,,,534930-010,6dc4b975-73d1-4a93-9cc0-7b068f357bda,KOCU 489789 7,40HC,2025-03-06T07:00:00.000Z,689bffe4-b738-4543-8911-bf86ca819a77,False,False,True,True,,False,True,2025-02-24T14:00:00.000Z,False,True,True,2025-03-01 20:48,False,True,True,0,2025-02-27T22:59:00.000Z,
a92e59e9-a81c-4eb9-b576-0c76301fdd11,,,534930-011,acde1b1c-3c29-4826-a67c-ea6baf3db3b4,HMMU 693232 6,40HC,2025-03-06T09:00:00.000Z,689bffe4-b738-4543-8911-bf86ca819a77,False,False,True,True,,False,True,2025-02-24T14:00:00.000Z,False,True,True,2025-03-01 22:08,False,True,True,0,2025-02-27T22:59:00.000Z,
0ec6661e-72f3-4b80-ba62-adb1dc31d064,,,534930-012,58ac9bfd-7e45-4743-9112-7d1a87201bde,KOCU 514761 8,40HC,2025-03-06T08:00:00.000Z,689bffe4-b738-4543-8911-bf86ca819a77,False,False,True,True,,False,True,2025-02-24T14:00:00.000Z,False,True,True,2025-03-01 21:15,False,True,True,0,2025-02-27T22:59:00.000Z,
0e571742-5302-4ef5-b88f-b5c1cebd1c9b,,,534930-013,5412e062-1469-4c26-a8d1-a7aeaf358e4c,KOCU 523800 3,40HC,2025-03-06T10:00:00.000Z,689bffe4-b738-4543-8911-bf86ca819a77,False,False,True,True,,False,True,2025-02-24T14:00:00.000Z,False,True,True,2025-03-01 20:50,False,True,True,0,2025-02-27T22:59:00.000Z,
774943f2-8ebe-41af-a289-1f3d4c18b526,,,534930-014,d8760b60-a44c-49bd-aeba-a496d1c05d17,KOCU 460875 7,40HC,2025-03-06T12:00:00.000Z,689bffe4-b738-4543-8911-bf86ca819a77,False,False,True,True,,False,True,2025-02-24T14:00:00.000Z,False,True,True,2025-03-01 22:04,False,True,True,0,2025-02-27T22:59:00.000Z,
4c6eb299-be72-4d11-a381-d81bb574ab9f,,,534930-015,ba46bfb5-55ad-475a-a5b9-42f6a4ad91b2,HMMU 674276 9,40HC,2025-03-07T07:00:00.000Z,689bffe4-b738-4543-8911-bf86ca819a77,False,False,True,True,,False,True,2025-02-24T14:00:00.000Z,False,True,True,2025-03-01 22:06,False,True,True,0,2025-02-27T22:59:00.000Z,
015f0288-d9e3-4e39-ace8-f1cae4d6c1dc,,,534930-016,514d712d-43e6-40f1-b628-a9ba1a6206bd,KOCU 447988 1,40HC,2025-03-07T08:00:00.000Z,689bffe4-b738-4543-8911-bf86ca819a77,False,False,True,True,,False,True,2025-02-24T14:00:00.000Z,False,True,True,2025-03-01 21:45,False,True,True,0,2025-02-27T22:59:00.000Z,
61cab75f-542b-47db-8b5e-c29b5bced43f,,,533900-001,5e21f8ee-ab6e-4509-90f0-e67cf53b35d6,AMCU 600004 2,40PW,2025-02-28T10:30:00.000Z,4d2a9082-f3ea-4d0c-8dc2-4157ca178747,True,True,False,False,,False,True,2025-02-19T23:00:00.000Z,False,True,True,2025-02-27 18:23,False,True,True,0,2025-02-26T23:00:00.000Z,
7a5bc914-ea46-4985-b250-8725b760d94d,,,533900-003,fc30c283-7e8a-4858-ba88-fa52b630085a,OPDU 410563 9,40PW,2025-02-26T13:00:00.000Z,4d2a9082-f3ea-4d0c-8dc2-4157ca178747,True,True,False,False,,False,True,2025-02-19T23:00:00.000Z,False,True,True,2025-02-26 07:58,False,True,True,0,2025-02-25T23:00:00.000Z,
e0b28e2d-9970-4d1e-86c7-a195b3adb823,,,533900-004,cd833f91-b4eb-497a-8074-24c852c7a27f,SEGU 573160 3,40PW,2025-02-28T06:00:00.000Z,4d2a9082-f3ea-4d0c-8dc2-4157ca178747,True,True,False,False,,False,True,2025-02-19T23:00:00.000Z,False,True,True,2025-02-27 16:33,False,True,True,0,2025-02-26T23:00:00.000Z,
4b0adea2-c912-4751-897e-934e1a6c4ede,,,533900-002,8354660b-8165-4cc7-aa12-d9bd04afd2c5,CXSU 124440 1,40PW,2025-02-28T13:00:00.000Z,4d2a9082-f3ea-4d0c-8dc2-4157ca178747,True,True,False,False,,True,True,2025-02-19T23:00:00.000Z,False,True,True,2025-02-28 08:17,False,True,True,0,2025-02-26T23:00:00.000Z,
93b3a85d-e865-4713-8bb3-a5b51f063198,2025-02-27T22:59:00.000Z,,532275-003,72a69445-ab7a-400e-84e4-06e35cbe87d9,GAOU 684644 5,40DV,2025-02-25T10:00:00.000Z,9fe7a746-1a3d-424b-9b1c-752363c9c73f,False,False,True,True,,True,False,2025-02-16T23:00:00.000Z,True,False,False,,False,False,False,1,,
6fa8103b-8955-424e-83e6-8e2779b69299,2025-02-24T23:00:00.000Z,,534944-001,45062ad9-dbe3-4d2d-b66f-edaa3567f6d9,PVDU 200463 8,45PW,2025-02-25T15:00:00.000Z,ea50621c-0fdd-4226-92ac-53f308d0a336,True,True,False,False,,False,True,2025-02-24T23:00:00.000Z,True,False,True,,True,False,False,0,,
67fb53ec-72f0-4adb-9902-0998554ee1f8,2025-02-24T23:00:00.000Z,,534944-002,ba264867-836d-4589-b13f-cb9f4ddf9cb3,PVDU 200501 7,45PW,2025-02-25T13:00:00.000Z,ea50621c-0fdd-4226-92ac-53f308d0a336,True,True,False,False,,False,True,2025-02-24T23:00:00.000Z,True,False,True,,True,False,False,0,,
f5d349e7-d535-4a39-80d4-b66dbabd00f6,2025-02-24T23:00:00.000Z,,534944-003,40f73b6c-59b2-45aa-b10a-ff6d69452853,PVDU 200473 0,45PW,2025-02-25T14:00:00.000Z,ea50621c-0fdd-4226-92ac-53f308d0a336,True,True,False,False,,False,True,2025-02-24T23:00:00.000Z,True,False,True,,True,False,False,0,,
8a452587-d6d7-4e54-ac28-5d675da85234,2025-03-17T22:59:00.000Z,2025-03-09T23:00:00.000Z,534949-001,56a35f36-51cc-4ad5-abaf-7a8dfd02b783,TCNU 765900 0,40HC,2025-03-04T06:00:00.000Z,b6a842aa-64a2-4fd5-b2f8-5aa1569b25b5,False,False,True,True,2025-03-10 11:55,True,False,,True,False,False,,True,False,False,1,,
4414a907-30f8-4d66-bcec-899d366190ef,2025-03-17T22:59:00.000Z,2025-03-09T23:00:00.000Z,534949-003,ccd3f244-9d57-427c-bf8a-f335a3465448,GAOU 746741 0,40HC,2025-03-04T09:00:00.000Z,b6a842aa-64a2-4fd5-b2f8-5aa1569b25b5,False,False,True,True,2025-03-10 11:57,True,False,,True,False,False,,True,False,False,2,,
7e2ecdc1-c321-45fd-890f-a12d234d6a20,2025-03-17T22:59:00.000Z,2025-03-09T23:00:00.000Z,534949-002,443c3b50-6d89-4497-9813-5c7f8d673645,MSMU 419104 6,40HC,2025-03-04T07:30:00.000Z,b6a842aa-64a2-4fd5-b2f8-5aa1569b25b5,False,False,True,True,2025-03-13 01:03,True,False,,True,False,False,,True,False,False,1,,
c1e43fed-95c2-4b1e-a9e0-575d941d72f1,2025-03-17T22:59:00.000Z,2025-03-09T23:00:00.000Z,534949-004,0f9d2e6f-310a-4ae9-8ec6-401af14d3425,MSMU 717168 1,40HC,2025-03-04T10:30:00.000Z,b6a842aa-64a2-4fd5-b2f8-5aa1569b25b5,False,False,True,True,2025-03-10 12:00,True,False,,True,False,False,,True,False,False,1,,
5f0a7c1c-1db3-4ac8-882b-4f85d3bcf01f,2025-03-17T22:59:00.000Z,2025-03-09T23:00:00.000Z,534949-005,b90e075e-f73a-4563-ba98-5ee8db3078d0,MSCU 527095 7,40HC,2025-03-06T06:00:00.000Z,b6a842aa-64a2-4fd5-b2f8-5aa1569b25b5,False,False,True,True,2025-03-13 02:42,True,False,,True,False,False,,True,False,False,1,,
b48f5390-09e6-4218-b550-2cf585e121b3,2025-03-17T22:59:00.000Z,2025-03-09T23:00:00.000Z,534949-006,459775b1-90b8-40d1-b2f7-79213b8832a1,MSMU 453429 5,40HC,2025-03-06T07:30:00.000Z,b6a842aa-64a2-4fd5-b2f8-5aa1569b25b5,False,False,True,True,2025-03-13 02:43,True,False,,True,False,False,,True,False,False,1,,
3c5fd780-47c1-4e64-8f94-436dd1376b31,2025-03-17T22:59:00.000Z,2025-03-09T23:00:00.000Z,534949-007,a75d416d-c49f-4055-b6da-6cd50974921d,MSMU 774301 0,40HC,2025-03-06T09:00:00.000Z,b6a842aa-64a2-4fd5-b2f8-5aa1569b25b5,False,False,True,True,2025-03-13 01:19,True,False,,True,False,False,,True,False,False,2,,
5a89b62c-d2a2-4abb-b2cb-94a648151d71,2025-03-17T22:59:00.000Z,2025-03-09T23:00:00.000Z,534949-008,3431e05e-acf0-4019-9336-dae4dc9cc0b2,TLLU 862201 2,40HC,2025-03-06T10:30:00.000Z,b6a842aa-64a2-4fd5-b2f8-5aa1569b25b5,False,False,True,True,2025-03-13 01:11,True,False,,True,False,False,,True,False,False,1,,
8ad543eb-5169-4a75-9011-439cc1af2cf6,,,533406-001,99953f9f-7392-4dfb-8764-322310e0ef65,MEDU 471516 0,40HC,2025-02-25T05:00:00.000Z,11320198-4012-43dc-94ae-f1bc7d90ff10,True,True,False,False,,False,True,,True,False,True,,True,False,False,0,,
491c921d-662b-418c-bec7-f42574139963,,,533406-004,e5315918-bc98-473c-87bb-4275e42bd484,CLHU 875137 6,40HC,2025-02-25T06:00:00.000Z,11320198-4012-43dc-94ae-f1bc7d90ff10,True,True,False,False,,False,True,,True,False,True,,True,False,False,0,,
bfe073e0-bbe1-4b06-8805-1c8102890d23,,,533406-002,e56d15d3-d483-4b55-9b74-26615dfdf668,MEDU 946071 4,40HC,2025-02-25T07:00:00.000Z,11320198-4012-43dc-94ae-f1bc7d90ff10,True,True,False,False,,False,True,,True,False,True,,True,False,False,0,,
50b6bd5c-367b-41dc-931b-a73af7aa51fc,,,533406-003,6bf671fd-8cea-49a1-90dd-ac2b028a93d9,CARU 989358 2,40HC,2025-02-25T09:00:00.000Z,11320198-4012-43dc-94ae-f1bc7d90ff10,True,True,False,False,,False,True,,True,False,True,,True,False,False,0,,
38e6fb45-bacb-4ed1-8d4a-6b27a75756d1,,,529741-043,2bf2c66d-fa1c-4b90-aa18-be56e560a2a6,CTTU 086652 0,40HC,2025-02-25T10:00:00.000Z,11320198-4012-43dc-94ae-f1bc7d90ff10,True,True,False,False,,False,True,,True,False,True,,True,False,False,0,,
15e4a379-9570-4fbe-8347-123356be09a2,,,528821-002,9f1a759f-f259-44a4-aecd-877fc5e96a4b,MSNU 197554 1,20DV,2025-02-26T13:00:00.000Z,e11d848e-b18a-4e9d-97e5-a29d0fa36fe0,False,False,True,True,,False,False,2025-02-16T23:00:00.000Z,False,True,True,2025-02-19 12:53,False,True,True,0,,
f7ebe102-0a5f-4397-9061-40fb4515fc59,,,530089-002,fb7f4be8-863a-4792-8e98-8414c38834ef,HLBU 305135 1,20DV,2025-02-26T13:00:00.000Z,e11d848e-b18a-4e9d-97e5-a29d0fa36fe0,False,False,True,True,,False,False,2025-02-14T23:00:00.000Z,False,True,True,2025-02-22 02:10,False,True,True,0,,
dbdc2327-6be5-42a7-a89a-e636dfef599b,,,532337-003,489c3baa-7786-435e-93c8-5b54ccb6ee11,MRKU 480778 2,40HC,2025-02-27T05:00:00.000Z,7bec600c-b329-4696-ba79-3c663a23f35e,True,True,False,False,,False,True,2025-02-11T23:00:00.000Z,True,False,True,,True,False,False,0,,
c6a6516b-6eb5-4d85-bb78-d05df62d57db,2025-02-27T22:59:00.000Z,,534972-001,aa8309d5-cc93-4095-8a00-59c2e4ced48f,CAIU 658395 1,20DV,2025-02-26T07:00:00.000Z,26f2d803-8f3c-4b8c-95aa-63b7cbe694cc,False,False,True,True,,False,False,2025-02-23T23:00:00.000Z,False,True,True,,False,True,True,0,,
61c53a81-711a-4aba-809b-3550f7f794a4,2025-02-28T22:59:00.000Z,,534974-001,9d70489a-0cf5-46b3-9df3-baea53b3f6eb,CMAU 344359 0,40HC,2025-02-28T07:00:00.000Z,6736be42-1512-43f2-8f7c-9b1451357526,False,False,True,True,,False,False,2025-02-26T23:00:00.000Z,False,True,True,2025-02-27 19:36,False,True,True,1,2025-02-27T22:59:00.000Z,
51f77694-13ad-4a22-a47b-07c991bc64a9,2025-02-28T22:59:00.000Z,,534974-002,06fcb059-e6e6-4a46-adb6-f059758375e4,TXGU 879332 0,40HC,2025-02-28T12:00:00.000Z,6736be42-1512-43f2-8f7c-9b1451357526,False,False,True,True,2025-03-05 13:56,False,False,2025-02-26T23:00:00.000Z,False,True,True,2025-02-28 08:42,False,True,True,1,2025-02-27T22:59:00.000Z,
8318fc68-6e5a-43f0-873e-ae421b1a303e,2025-03-11T22:59:00.000Z,,534973-001,5c9b368d-5d1c-4714-bc0b-02429a3df190,FFAU 643689 0,40HC,2025-03-04T08:00:00.000Z,9fe7a746-1a3d-424b-9b1c-752363c9c73f,False,False,True,True,,True,False,2025-02-24T06:00:00.000Z,False,True,False,2025-02-27 16:24,False,True,True,1,2025-02-28T22:59:00.000Z,
838e9715-9f6a-4e66-aa6e-66899d8378a1,2025-03-11T22:59:00.000Z,,534973-002,ab47a716-901c-4829-884f-3d6af71b9ba7,OOCU 872726 0,40HC,2025-03-04T09:00:00.000Z,9fe7a746-1a3d-424b-9b1c-752363c9c73f,False,False,True,True,,True,False,2025-02-24T06:00:00.000Z,False,True,False,2025-02-27 16:28,False,True,True,1,2025-02-28T22:59:00.000Z,
257a4330-27bb-455d-b6f1-25562238ebb6,,,534983-001,3778cafd-7503-4350-9f61-93ee597fff44,BSIU 206129 7,20DV,2025-03-05T06:30:00.000Z,f24c2d2d-94d8-44f5-a3e5-ef799817bfef,True,True,False,False,,False,True,2025-02-27T20:00:00.000Z,False,True,True,2025-03-01 12:30,False,True,True,0,2025-03-01T20:00:00.000Z,
16bbe63d-9934-4edf-8f00-8e1dd1d7758f,,,534983-002,eb2a7206-e5f1-4b01-8c47-93b30a9be4f3,TGHU 144989 0,20DV,2025-03-05T09:00:00.000Z,f24c2d2d-94d8-44f5-a3e5-ef799817bfef,True,True,False,False,,False,True,2025-02-27T20:00:00.000Z,False,True,True,2025-03-02 14:27,False,True,True,0,2025-03-01T20:00:00.000Z,
248cb2e0-8af7-4fe6-9113-6b4846f240b0,,,534983-003,dc3327c3-9a07-42b2-88c2-dc1b29061367,HLBU 136338 7,20DV,2025-03-05T12:00:00.000Z,f24c2d2d-94d8-44f5-a3e5-ef799817bfef,True,True,False,False,,False,True,2025-02-27T20:00:00.000Z,False,True,True,2025-03-02 14:29,False,True,True,0,2025-03-01T20:00:00.000Z,
43320fc9-e51a-4802-a408-2032662b4a01,,,534983-004,d716c871-beef-4b1c-be83-b451b3b2a8fd,FANU 133977 8,20DV,2025-03-06T06:30:00.000Z,f24c2d2d-94d8-44f5-a3e5-ef799817bfef,True,True,False,False,,False,True,2025-02-27T20:00:00.000Z,False,True,True,2025-03-02 13:58,False,True,True,0,2025-03-01T20:00:00.000Z,
fe9b6869-93da-4d1f-867e-d12bec98ccf3,,,534983-006,18267b5d-c122-4279-9b3f-d99d04897589,UETU 280036 5,20DV,2025-03-06T12:00:00.000Z,f24c2d2d-94d8-44f5-a3e5-ef799817bfef,True,True,False,False,,False,True,2025-02-27T20:00:00.000Z,False,True,True,2025-03-02 22:16,False,True,True,0,2025-03-01T20:00:00.000Z,
8eee26d6-41b2-4583-aa8e-04d30fd3c990,,,534983-007,2cb267d7-0293-4b1e-927b-7f2c7b8d341d,UACU 385055 6,20DV,2025-03-07T06:30:00.000Z,f24c2d2d-94d8-44f5-a3e5-ef799817bfef,True,True,False,False,,False,True,2025-02-27T20:00:00.000Z,False,True,True,2025-03-02 22:17,False,True,True,0,2025-03-01T20:00:00.000Z,
