id,acceptable_earliness,acceptable_lateness,code,country,gas_measurement,latitude,location_kilometers,longitude,max_earliness,max_lateness,min_euronorm,name,open_from,open_to,service_duration,service_type,type,weigh_in_out
6788bbcd-2300-4f92-b3fc-7e1fb429950c,-15,15,VORDTE,NL,False,52.2716394,0,6.1066798,-30,30,0,Vorderman VOF,00:00:00,23:59:59,30,live_handling,region,False
c6d74dc3-3515-48b1-9f1f-b8126a47bf29,-15,15,LCSROTT,NL,False,51.8982057,0,4.428967,-30,30,0,LCS,00:00:00,23:59:59,30,live_handling,port,False
42912852-902f-4815-9ccf-13e075371aa7,-15,15,TEUBTE,NL,False,52.9221059,0,7.0401782,-30,30,0,Teuben Transport,00:00:00,23:59:59,30,live_handling,region,False
a5815310-3ed2-4c64-b65d-4283b384b0e5,-15,15,RHEIRO,NL,False,51.9110432,0,4.4894889,-30,30,0,Rheintrans BV,00:00:00,23:59:59,30,live_handling,port,False
7ca35a10-c199-40f4-9327-a5ee3ee06470,-15,15,KOTTGR,DE,False,52.19905,0,7.05178,-30,30,0,Kottig Industries KG,00:00:00,23:59:59,30,live_handling,region,False
1e8eaac4-0c8f-4cf6-abcc-6763816216e1,-15,15,HARTEN3,NL,False,52.2217609,0,6.871587,-30,30,0,Hartman Group BV Spoordijkstraat,00:00:00,23:59:59,30,decoupling,port,False
d6aa4ea0-3b9c-45ed-aab0-57efcd78a3ce,-15,15,GEODEN,NL,False,52.2346326,0,6.8347263,-30,30,0,Loods Geodis,00:00:00,23:59:59,30,decoupling,region,False
31be4a15-43fb-413d-92c9-b1b76353dfef,-15,15,VDHAEN,NL,False,52.2200934,0,6.8424109,-30,30,0,Loods van der Haarst,00:00:00,23:59:59,30,decoupling,region,False
5c32a9ec-abb3-4b64-914b-33e4fcf15001,-15,15,COLBEM,NL,False,52.7638317,0,6.9077849,-30,30,0,Colbond BV,00:00:00,23:59:59,30,live_handling,region,False
b39972bb-6a2e-48bf-b743-ff546eaf7907,-15,15,TUINUT,NL,False,52.115401,0,5.053372,-30,30,0,Tuincentrum Overvecht,00:00:00,23:59:59,30,live_handling,region,False
d2aa91b5-4fb9-45d7-ae37-54e4cbe2855d,-15,15,AGRIED,NL,False,52.0348735,0,5.6215736,-30,30,0,AGRI Retail,00:00:00,23:59:59,30,live_handling,region,False
f8df9229-828e-4c5e-b73e-15ed92d209ae,-15,15,PUIJEGO,NL,False,51.5158997,0,5.0646191,-30,30,0,Textielfabrieken H. van Puijenbroek B.V.,00:00:00,23:59:59,30,live_handling,region,False
26b3dcce-559a-4022-be67-463778333d5c,-15,15,MSCOM,DE,False,51.9121038,0,7.5255852,-30,30,0,MS Company,00:00:00,23:59:59,30,live_handling,region,False
3d7bdb81-1b07-4c32-b719-df2065dcc246,-15,15,BAFBHO,DE,False,52.31196,0,7.61526,-30,30,0,BAF Brothers and Friends GmbH,00:00:00,23:59:59,30,live_handling,region,False
380f534a-ad89-47d1-af54-d67bfe72fb5e,-15,15,HEUVEN,NL,False,52.2183493,0,6.8461951,-30,30,0,Heuver Banden Enschede,00:00:00,23:59:59,30,live_handling,region,False
837ce9ea-cb13-4686-bf9f-56a3dba678fe,-15,15,DMU,NL,False,51.9532264,0,4.0271202,-30,30,6,DMU Delta,00:00:00,23:59:59,30,craning,port,False
e1c61691-c1e2-4783-942c-6395e6d091c4,-15,15,HENGMU,DE,False,51.98481,0,7.61732,-30,30,0,Hengst SE & Co. KG,00:00:00,23:59:59,30,live_handling,region,False
fb08e8be-663a-4e3c-b9c9-d12dcf59c9e7,-15,15,PAUMUN,DE,False,48.1219525,0,11.586401,-30,30,0,Paulaner Brauerei GmbH & Co. KG,00:00:00,23:59:59,30,live_handling,region,False
596da993-4ad4-449e-8aa9-3f58028e0cf1,-15,15,SMARAL,NL,False,52.3520161,0,6.6556968,-30,30,0,Smartfloor B.V.,00:00:00,23:59:59,30,live_handling,region,False
e3e14e7f-ad44-4fe9-8ca1-da1f8b929af7,-15,15,HEWOCH,DE,False,52.2023562,0,7.2172069,-30,30,0,Hewing GmbH,00:00:00,23:59:59,30,live_handling,region,False
41f310f4-4160-4ae6-b810-e8d20b54d534,-15,15,MEGGWA,DE,False,48.05654,0,12.18615,-30,30,0,Molkerei Meggle Wasserburg GmbH,00:00:00,23:59:59,30,live_handling,region,False
7e25ccf7-a591-446c-a988-875ce098a44b,-15,15,KLGVEN,NL,False,51.3974596,0,6.0979834,-30,30,0,KLG,00:00:00,23:59:59,30,live_handling,region,False
1485d4a4-3163-473f-bf37-49ccfa51435d,-15,15,TRANIJ,NL,False,52.3595619,0,6.5070748,-30,30,0,De Transportmakelaar Loods DE,00:00:00,23:59:59,30,live_handling,region,False
e08e30bf-2d36-45aa-a7b3-2ee039efbbd8,-15,15,KAANRA,NL,False,52.3762321,0,6.2836582,-30,30,0,Kaan Winkelstelling,00:00:00,23:59:59,30,live_handling,region,False
7562fc8c-112e-4f30-80c9-7e5bfe7c40e4,-15,15,TOPFRO,NL,False,51.8725342,0,4.4399698,-30,30,0,Trans Ocean Pacific Forwarding B.V.,00:00:00,23:59:59,30,live_handling,port,False
03df818b-188a-4946-afe5-ca565fff55d3,-15,15,MIDEDI,NL,False,52.2044459,0,6.5594838,-30,30,0,Imhof & Stevens,00:00:00,23:59:59,30,live_handling,region,False
dfe8207c-2c09-49f9-8d1e-b9192a901b11,-15,15,BEBOVR,NL,False,52.4126817,0,6.5988442,-30,30,0,Bebo Parket BV,00:00:00,23:59:59,30,live_handling,region,False
97021aa0-9728-4034-b1e9-9dc03522f4b8,-15,15,DSSPE,DE,False,50.5678227,0,9.7390222,-30,30,0,D & S Schnelltransport GmbH,00:00:00,23:59:59,30,live_handling,region,False
a873de3a-0a98-4063-97fa-983fdbeca525,-15,15,REIFNE,DE,False,50.469891,0,9.6346166,-30,30,0,Reifen Krieg GmbH,00:00:00,23:59:59,30,live_handling,region,False
2f6cc211-1e9d-4d07-bcb8-6fd3d2a9338d,-15,15,AUMAAL,NL,False,52.3323285,0,6.6500574,-30,30,0,Autobedrijf Henk Maathuis,00:00:00,23:59:59,30,live_handling,region,False
c0cf3842-26a9-45f8-93cb-e0199a6617ab,-15,15,KORPNI,NL,False,52.2317318,0,5.4638867,-30,30,0,Korpershoek Warehousing & Forwarding B.V.,00:00:00,23:59:59,30,live_handling,region,False
979794b6-c7fe-4fad-a5a2-152d7b431088,-15,15,FAKKRI,NL,False,52.3127113,0,6.5256617,-30,30,0,Fakkert Diervoeders,00:00:00,23:59:59,30,live_handling,region,False
7d1fd64b-2105-4f74-bdfa-968fceb70dfa,-15,15,MEXIHE,NL,False,52.2647796,0,6.7957729,-30,30,0,Cafe Rest. De Mexicaan,00:00:00,23:59:59,30,live_handling,region,False
70f368fe-054e-4e1a-b1df-d69611ec992b,-15,15,KINGHE,NL,False,52.243773,0,6.7726418,-30,30,0,Kingfood,00:00:00,23:59:59,30,live_handling,region,False
bef8bc00-cdf5-484d-81d0-0c605a13ae0f,-15,15,VOLTAL,NL,False,52.3823131,0,6.6107638,-30,30,0,Volta Belting Europe B.V.,00:00:00,23:59:59,30,live_handling,region,False
ce2cf15b-3a43-4af5-bfb6-33ab57b29c4b,-15,15,BERGLO,NL,False,52.2695223,0,7.0121307,-30,30,0,Bergsma Hoveniers,00:00:00,23:59:59,30,live_handling,region,False
c79aa289-4bec-455c-8a05-79249b508e22,-15,15,#GROLEN1,NL,False,52.2225988,0,6.8516797,-30,30,0,Grolsch International B.V.,00:00:00,23:59:59,30,live_handling,region,False
a5e053ad-9dd1-41e4-852c-7134efb8931a,-15,15,ZIEGRO,NL,False,51.8688781,0,4.4140255,-30,30,0,Ziegler Nederland B.V.,00:00:00,23:59:59,30,craning,port,False
cd5cd7a6-b64a-43ec-9ef8-974ca1a9b3da,-15,15,ARACEN,NL,False,52.2263102,0,6.9558927,-30,30,0,Araco International B.V.,00:00:00,23:59:59,30,live_handling,region,False
078a82cb-ac94-4a32-9ab9-d285c9ec4215,-15,15,ARENULF,NL,False,51.9015483,0,6.3627287,-30,30,0,Arendsen Staalbouw,00:00:00,23:59:59,30,live_handling,region,False
bcba80cc-8402-4467-b24a-004a1d8930b2,-15,15,CREAHE,DE,False,51.8753827,0,8.2457573,-30,30,0,Creamer,00:00:00,23:59:59,30,live_handling,region,False
de1bd619-770a-493c-a293-6143a733ec41,-15,15,ARYHEN,NL,False,52.243773,0,6.7726418,-30,30,0,Ary Wanno,00:00:00,23:59:59,30,live_handling,region,False
74d92ae2-22e0-4c9f-a933-1ec86844b717,-15,15,MFBADW,DE,False,48.7868,0,8.57816,-30,30,0,MF Presses GmbH,00:00:00,23:59:59,30,live_handling,region,False
b5fa0244-ca39-4e29-aefc-b5e5d834899e,-15,15,UPMTHE,DE,False,52.2187444,0,7.472794,-30,30,0,B.Upmann Verpackungsmaschinen Gmbh,00:00:00,23:59:59,30,live_handling,region,False
f6cb17d6-2741-4cdf-8492-b14fec904f5f,-15,15,VANEBO,NL,False,52.2897408,0,6.7495654,-30,30,0,Van Engelen B.V.,00:00:00,23:59:59,30,live_handling,region,False
5481e941-f79a-4a36-8d49-f86402890043,-15,15,HEBEDE,NL,False,52.3860694,0,7.0152716,-30,30,0,Hebetex Textiles BV,00:00:00,23:59:59,30,live_handling,region,False
9d00aab7-0520-4388-acde-d391fe9fc0d1,-15,15,VANURO,NL,False,51.9097886,0,4.4118261,-30,30,6,BSR Van Uden Stevedoring,00:00:00,23:59:59,30,craning,port,False
a9ec3d30-88af-4568-882a-09eaa7beaef8,-15,15,TORSRO,NL,False,51.8893298,0,4.4524811,-30,30,6,Torstore,00:00:00,23:59:59,30,craning,port,False
b4ffb4c6-5117-4fe0-af74-ea7c83477705,-15,15,THOMWA,DE,False,54.10879,0,10.2071099,-30,30,0,Kühlhaus Thompson,00:00:00,23:59:59,30,live_handling,region,False
a221238d-7484-4819-837d-b7f4be62ffd8,-15,15,KOOYMA,NL,False,51.8963018,0,4.4191901,-30,30,0,H. Van Der Kooy en ZN. B.V.,00:00:00,23:59:59,30,live_handling,port,False
9d6b80a7-754f-4b52-9fd3-78027e6a0c6d,-15,15,GELCAN,BE,False,51.2921225,0,4.3471357,-30,30,0,Gelcon,00:00:00,23:59:59,30,craning,port,False
7aaaabdc-a720-4872-a34b-65c22bbe8005,-15,15,TRANOY,DE,False,53.0542,0,9.03854,-30,30,0,Transthermos,00:00:00,23:59:59,30,live_handling,region,False
8bda39ef-a792-479b-bce0-da57917c6e89,-15,15,BITTDE,NL,False,52.3844887,0,7.0110182,-30,30,0,Bittink Twijnerei,00:00:00,23:59:59,30,live_handling,region,False
74c0eb55-813a-4649-a5a2-0e0ed09467a6,-15,15,NAGDOR,DE,False,51.6768,0,7.00207,-30,30,0,Nagel 2,00:00:00,23:59:59,30,live_handling,region,False
2fd37eea-3b9c-4ee3-ba9b-f3c79a929a3c,-15,15,TMTTWI,DE,False,52.88036,0,8.41196,-30,30,0,TMT Textil-Import,00:00:00,23:59:59,30,live_handling,region,False
fc772254-c757-4cd8-87f7-9bdc86493435,-15,15,OMHBOR,NL,False,52.1235961,0,6.531644,-30,30,0,O.M.H. Lastechniek,00:00:00,23:59:59,30,live_handling,region,False
62de201b-7a3a-4bf3-9cdd-d742d7729ce8,-15,15,DONRRO,NL,False,51.872175,0,4.4390619,-30,30,0,Donromy logistics B.V.,00:00:00,23:59:59,30,live_handling,port,False
9d85cb55-7877-4c73-b89f-78177235046f,-15,15,MFSPNO,DE,False,52.41474,0,7.0408699,-30,30,0,M + F Spedition GmbH,00:00:00,23:59:59,30,decoupling,region,False
1c170973-0300-4e92-aa89-4f51f2f96f8f,-15,15,DOEREM,DE,False,52.175717,0,7.494127,-30,30,0,Fa. Doermer,00:00:00,23:59:59,30,live_handling,region,False
269cafe2-acdf-4217-876d-04ed88df6d10,-15,15,$BRUHLU,DE,False,53.8791981,0,10.680304,-30,30,0,Bruhn Spedition GmbH,00:00:00,23:59:59,30,live_handling,port,False
7a089664-2aea-44da-a2b5-1e85554b86b8,-15,15,GEELES,NL,False,52.7091314,0,5.6314535,-30,30,0,Dhr. A. van Geel,00:00:00,23:59:59,30,live_handling,region,False
fd9df416-2cff-4084-83b2-e0509e9f6c25,-15,15,OTTITO,NL,False,52.6661166,0,5.6769208,-30,30,0,Dhr. M.H.J. Ottink,00:00:00,23:59:59,30,live_handling,region,False
d61e909d-a2e7-44db-b010-a9947d92b690,-15,15,WIERSP,NL,False,53.4131917,0,6.8445427,-30,30,0,Mts Wiertsema,00:00:00,23:59:59,30,live_handling,region,False
0dc55561-bbc2-4301-a18a-8f62c8ba258e,-15,15,SUPENO,DE,False,52.4243931,0,7.0338406,-30,30,0,Super Stoffe,00:00:00,23:59:59,30,live_handling,region,False
8a9287c6-af0c-494e-a5c1-9e3c8fa2cd5f,-15,15,PASRDO,NL,False,51.9453807,0,6.2783536,-30,30,0,Pas Reform,00:00:00,23:59:59,30,live_handling,region,False
79106ca9-2a4e-4063-a821-19cf8b9e4a67,-15,15,WIJMST,DE,True,51.78337,0,7.73222,-30,30,0,Wijma GmbH & Co,00:00:00,23:59:59,30,live_handling,region,False
c13fd25f-bc46-4af9-9948-6dbeb95c5478,-15,15,$OCTOOS,NL,False,51.6660666,0,4.847889,-30,30,0,Oosterhout Container Terminal BV,00:00:00,23:59:59,30,craning,port,False
1a6cca5f-3784-4923-a769-054086b59c6f,-15,15,VOSNUM,NL,False,51.7482729,0,4.4458636,-30,30,0,Leo vos Transport B.V.,00:00:00,23:59:59,30,live_handling,port,False
223cc4e8-31d0-4940-a9ff-dc638d096ea1,-15,15,SPEKBOR,NL,False,52.2902044,0,6.7467798,-30,30,0,Transportbedrijf Spekschate,00:00:00,23:59:59,30,live_handling,region,False
b4c5a8b4-368c-4f0d-9fac-0aeabaf25d68,-15,15,KLERWE,NL,False,51.8151122,0,4.8940667,-30,30,0,De Klerk Waterbouw,00:00:00,23:59:59,30,live_handling,port,False
616bd732-dfc8-4d22-b150-3b214b43f8bf,-15,15,HAMMGR,DE,False,52.2172906,0,7.0116836,-30,30,0,S.Hammoud,00:00:00,23:59:59,30,live_handling,region,False
64102623-1815-43eb-81ff-98423b10a1de,-15,15,SANOMU,DE,False,52.01201,0,7.67605,-30,30,0,Sanotact GmbH,00:00:00,23:59:59,30,live_handling,region,False
181a9141-f293-4cc9-b231-01c1ea4eda1a,-15,15,WATEST,NL,False,52.7882829,0,6.1311504,-30,30,0,Sporthal Waterwijck,00:00:00,23:59:59,30,live_handling,region,False
d95b34b0-183c-412a-8542-d2946414bfdf,-15,15,KLAAWE,NL,False,52.4563586,0,6.6203509,-30,30,0,Sporthal de Klaampe,00:00:00,23:59:59,30,live_handling,region,False
46696e92-8d4d-4ac4-b1c5-d1106ffd50b8,-15,15,ABOUEN,NL,False,52.2165332,0,6.8684126,-30,30,0,Autobedrijf Abouzeid,00:00:00,23:59:59,30,live_handling,region,False
9518c928-705b-4280-b3f2-2747ccf406bf,-15,15,KRTRHE,DE,False,52.28508,0,7.48602,-30,30,0,KRT Kupplungstechnik GmbH,00:00:00,23:59:59,30,live_handling,region,False
80b6d66b-2af6-4636-ad3c-c23b414a3483,-15,15,BEKLBO,DE,False,51.8077433,0,6.5518486,-30,30,0,BEK Logistics ltd.,00:00:00,23:59:59,30,live_handling,region,False
de5d05fb-6c1b-48bf-92ed-39a5d4e51ca1,-15,15,DHERKR,NL,False,51.9088752,0,4.5770944,-30,30,0,D. van Herk & Zn.,00:00:00,23:59:59,30,live_handling,port,False
f17252e3-9ece-47e5-b192-f86be02a1740,-15,15,BROEROT,NL,False,51.8792119,0,4.4483694,-30,30,0,Broekman Logistics B.V.,00:00:00,23:59:59,30,live_handling,port,False
2e56ca7c-e154-40c6-9f1f-9372b6406124,-15,15,TURNGO,NL,False,52.2495114,0,6.5954533,-30,30,0,Turn Key Pipeline dervice B.V.,00:00:00,23:59:59,30,live_handling,region,False
7513237a-e232-4f37-90e1-e909a2baa75e,-15,15,MEDIGI,DE,False,52.31837,0,7.06602,-30,30,0,Mediashopping Gmbh,00:00:00,23:59:59,30,decoupling,region,False
de11957b-58f3-4d50-852b-791ac6c30d4d,-15,15,APOCOE,NL,False,52.6626654,0,6.7200728,-30,30,0,Apollo B.V.,00:00:00,23:59:59,30,live_handling,region,False
7d5bc36e-975c-4f2f-b173-c160ab1b132c,-15,15,VOGDAT,DE,False,51.6499204,0,7.3247005,-30,30,0,Vogel Machinenbau,00:00:00,23:59:59,30,live_handling,region,False
05025fea-edcf-4acc-b7a3-7897adde27a0,-15,15,K259,BE,False,51.2567617,0,4.372048,-30,30,0,Kaai 259  BCT,00:00:00,23:59:59,30,craning,port,False
c97703d2-21ca-4363-a2f1-6737fa4acc3f,-15,15,NYHWIE,DE,False,52.4567598,0,7.1944478,-30,30,0,Nyhuis Engineering,00:00:00,23:59:59,30,live_handling,region,False
00ec2366-674a-4606-b71e-162b06e643a4,-15,15,EICHSC,DE,False,52.39977,0,7.5662,-30,30,0,Eichholz Silo und Anl. bau GmbH&CoKG,00:00:00,23:59:59,30,live_handling,region,False
d27f825d-a577-4314-9ba6-82dfeeba5545,-15,15,GRANOL,NL,False,52.2949263,0,6.9029507,-30,30,0,Grandhall,00:00:00,23:59:59,30,decoupling,region,False
52ef8129-7f1e-4aaf-b6f9-6150fa13c25d,-15,15,MULDAL,NL,False,52.3689149,0,6.6430229,-30,30,0,Mulder Schilders Twente B.V.,00:00:00,23:59:59,30,live_handling,port,False
48786951-6b53-46d6-a719-2f65057ac05d,-15,15,AGROBU,NL,False,52.2479987,0,5.3931197,-30,30,0,Agro Bodemvoeding B.V.,00:00:00,23:59:59,30,live_handling,region,False
dbbdbe4b-d563-47e3-b5d3-04bd1a3b8c9e,-15,15,KOMASC,DE,False,52.33571,0,7.2477799,-30,30,0,Komach Textielmaschinen,00:00:00,23:59:59,30,live_handling,region,False
9ae96177-9951-422d-8e42-0e0f69205762,-15,15,FORBCO,NL,False,52.6683875,0,6.7319156,-30,30,0,Forbo Novilon Produktiebedrijven,00:00:00,23:59:59,30,live_handling,region,False
797d8527-74d3-47f1-8317-7e14bfe0566a,-15,15,RPCBGO,NL,False,52.2429313,0,6.5902662,-30,30,0,RPC Bebo Nederland B.V.,00:00:00,23:59:59,30,live_handling,region,False
d2114fc2-d558-429b-bbaf-3d305ba5e214,-15,15,KROEOL,NL,False,52.2969021,0,6.9138145,-30,30,0,Kroeze Interieurbouw,00:00:00,23:59:59,30,live_handling,region,False
edf04462-1382-4367-84eb-477cba644be4,-15,15,NUENHE,NL,False,52.2506027,0,6.7986165,-30,30,0,Van Nuenen B.V.,00:00:00,23:59:59,30,live_handling,port,False
aa328f4b-47df-479d-bbf3-e5e61e071de3,-15,15,ITAGCE,DE,False,52.59024,0,10.06425,-30,30,0,ITAG Tiefbohr GmbH & Co.,00:00:00,23:59:59,30,live_handling,region,False
984eeb43-5491-42a5-971b-2b7edd7cb7c2,-15,15,K732,BE,False,51.0887832,0,4.3651802,-30,30,0,Kaai 732,00:00:00,23:59:59,30,live_handling,port,False
8bcfe990-4fc4-430a-8641-4cb42ae6e6ea,-15,15,HENKHA,DE,False,52.37559,0,9.6837501,-30,30,0,Henkel KGAA,00:00:00,23:59:59,30,live_handling,region,False
44ab8efc-5ed1-43a6-be07-ef0d60c2da9e,-15,15,MITSBR,BE,False,50.8216621,0,4.4018327,-30,30,0,Mitsui en Co Benelux SA/NV,00:00:00,23:59:59,30,live_handling,port,False
519765e9-0b43-4880-9222-0ae8960420b6,-15,15,HEESHO,DE,False,52.27425,0,7.57137,-30,30,0,Brinck Logistiek,00:00:00,23:59:59,30,live_handling,region,False
b959119e-db06-40f4-9368-94ecd56ae0a4,-15,15,WUELEM,DE,False,52.15345,0,7.56615,-30,30,0,Wueller Metall- Verarbeitung GmbH,00:00:00,23:59:59,30,live_handling,region,False
1aa830b2-597b-46cf-884c-adf50ca5116a,-15,15,SPIENE,DE,False,48.421822,0,10.065905,-30,30,0,D. Spiegler GmbH,00:00:00,23:59:59,30,live_handling,port,False
3880af28-e74a-4090-a881-1a5c3b875803,-15,15,SANGRO,DE,False,52.16935,0,7.0609,-30,30,0,Firma San,00:00:00,23:59:59,30,live_handling,region,False
be15b365-e470-45c0-90f0-b1fd14fafc8b,-15,15,SENGHA,DE,False,52.04196,0,8.37825,-30,30,0,Sengewald Verpackung GmbH,00:00:00,23:59:59,30,live_handling,region,False
1e978102-b57f-423d-8db0-d3f5a791a880,-15,15,SCHEWI,NL,False,52.815535,0,6.6605394,-30,30,0,Schepers Internationaal Transport,00:00:00,23:59:59,30,live_handling,port,False
7022c2dd-9b0d-4046-9bcb-fb4459fe9c62,-15,15,CATELO,NL,False,52.2489427,0,7.0136688,-30,30,0,Ten Cate Houstex Products BV,00:00:00,23:59:59,30,live_handling,region,False
f592f0a7-0180-40ed-85c4-22019b15aa3e,-15,15,VACUSA,DE,False,52.3138567,0,7.3593532,-30,30,0,Vacu Form Kunststoffe,00:00:00,23:59:59,30,live_handling,region,False
831e23e7-47c4-43cb-abac-ee58e84d86e0,-15,15,ARTIOO,NL,False,52.4100636,0,6.9166706,-30,30,0,Artica BV,00:00:00,23:59:59,30,live_handling,region,False
6afa0ef7-b869-4967-9213-d357eeb9990c,-15,15,VETRVE,DE,False,51.34745,0,7.0721,-30,30,0,Vetra Speditionsgesellschaft,00:00:00,23:59:59,30,live_handling,region,False
12973c33-8998-4e56-81c1-322fbafeb4fa,-15,15,REDSKE,DE,False,51.56194,0,6.2591,-30,30,0,Redsun Garden Products,00:00:00,23:59:59,30,live_handling,region,False
b0cffe24-0473-4c52-9244-7d1145a65989,-15,15,VESTMA,DE,False,51.68154,0,7.10032,-30,30,0,Vestolit GmbH,00:00:00,23:59:59,30,live_handling,region,False
e3bf0328-b36c-4a2d-9e66-f74ca83c45a4,-15,15,CATEWE,NL,False,52.3485629,0,6.8524229,-30,30,0,Ten Cate Housetex Products BV,00:00:00,23:59:59,30,live_handling,region,False
507721a1-5fbe-4690-a708-fbb01cb4b192,-15,15,EBAVRE,DE,False,52.0763,0,6.78286,-30,30,0,EBA Paneelwerk GmbH,00:00:00,23:59:59,30,live_handling,region,False
ae523478-2b1c-4eb9-917f-324c751df2ec,-15,15,BOMBHA,DE,False,53.546636,0,10.024942,-30,30,0,Bombach Spedition und Logistic GmbH,00:00:00,23:59:59,30,live_handling,port,False
0e11594a-a311-4645-b19a-17bd38879b26,-15,15,AARDEN,NL,False,52.2221911,0,6.8391665,-30,30,0,Aardhef B.V.,00:00:00,23:59:59,30,live_handling,region,False
b7c01174-6a0b-429d-be32-413055de1939,-15,15,BASHAN,DE,False,52.41928,0,9.72001,-30,30,0,BAS GmbH,00:00:00,23:59:59,30,live_handling,region,False
991e8638-e26a-423a-b1ea-6471f93ea0eb,-15,15,ABBAHE,NL,False,52.2550829,0,6.792892,-30,30,0,H. Abbas,00:00:00,23:59:59,30,live_handling,port,False
68082899-db4f-4dda-8e8c-1c8c89ac077f,-15,15,COTTEN,NL,False,52.215432,0,6.8207265,-30,30,0,Cotton Textiles Enschede,00:00:00,23:59:59,30,live_handling,region,False
c7f37eb8-cce2-436e-a8c0-b7ce79a8d9ed,-15,15,WESTAL,NL,False,52.127145,0,4.6442459,-30,30,0,Westdijk BV Exceptioneel Transport,00:00:00,23:59:59,30,craning,region,False
a7d8da66-82f4-4c02-87f3-c54e82c1615f,-15,15,A&AWIJK,NL,False,51.9714124,0,5.3140926,-30,30,0,A & A Expo Intern.,00:00:00,23:59:59,30,live_handling,region,False
535de282-df6f-40f8-afb5-f1c6d9a1d78f,-15,15,VITOED,DE,False,51.9345976,0,6.8207249,-30,30,0,REG Biofuels Germany GmbH,00:00:00,23:59:59,30,decoupling,region,False
aa58861d-b93b-4af7-a821-4e495b06e8a8,-15,15,ARMHOP,DE,False,52.4122,0,7.66198,-30,30,0,Armstrong,00:00:00,23:59:59,30,live_handling,region,False
aadfae4a-38dc-41ac-a2da-5df1ce81b513,-15,15,ENRIAL,NL,True,52.3381171,0,6.6911002,-30,30,0,Enrichment Technology Nederland B.V.,00:00:00,23:59:59,30,live_handling,port,False
d004800a-b1da-4351-8365-cc0752e86ae4,-15,15,ENRIALM,NL,False,52.3379283,0,6.6947699,-30,30,0,Enrichment Technology Nederland B.V.,00:00:00,23:59:59,30,decoupling,region,False
4639cafa-c7f9-46a6-9172-dc9a48a60c0f,-15,15,SHARRO,NL,False,51.879098,0,4.4495242,-30,30,0,Share Projects B.V.,00:00:00,23:59:59,30,live_handling,port,False
955afd6c-e9e5-471c-aa9c-43abd27ca59f,-15,15,FRERSC,DE,False,52.73715,0,9.1858401,-30,30,0,Frerk Aggregatebau GmbH,00:00:00,23:59:59,30,live_handling,region,False
17a6e436-e2d0-44e5-82f3-080fb7e14297,-15,15,K321,BE,False,51.2744397,0,4.3928862,-30,30,0,Kaai 321,00:00:00,23:59:59,30,craning,port,False
c1c8fcbe-1490-43d2-a160-71543b16f239,-15,15,FARMLE,NL,False,53.1965983,0,5.7731652,-30,30,0,FARM Service B.V.,00:00:00,23:59:59,30,live_handling,region,False
62854a64-ebbe-4a4e-85c0-5283d7b8a15d,-15,15,DORBIL,DE,False,51.97014,0,7.28301,-30,30,0,Dornieden GmbH,00:00:00,23:59:59,30,live_handling,region,False
d61b43e0-395b-4b7a-be3d-0cc14d31bffe,-15,15,KRENNE,OS,False,48.4852673,0,13.9871008,-30,30,0,Krenn  Gmbh,00:00:00,23:59:59,30,live_handling,region,False
b2d4ce7b-4feb-46fe-a44d-dc2d4c43d202,-15,15,ENRIGR,DE,False,52.21104,0,7.07869,-30,30,0,Enrichment Technology Company Ltd.,00:00:00,23:59:59,30,craning,region,False
0c923fce-4a6a-42c4-817b-f937618634ce,-15,15,ANTSTEI,DE,False,52.13491,0,7.41296,-30,30,0,Anton Uhlenbrock GmbH,00:00:00,23:59:59,30,live_handling,region,False
ab845ebf-44a5-4a92-a9c4-22035048f9f1,-15,15,SONAHA,DE,False,52.5666643,0,8.2992858,-30,30,0,Sonac Lingen GmbH,00:00:00,23:59:59,30,live_handling,region,False
fce66ef8-c87a-4898-82d6-dc45a01c9e37,-15,15,TLIHER,BE,False,50.6929758,0,5.6313269,-30,30,0,T.L.I. S.A.,00:00:00,23:59:59,30,live_handling,region,False
73bdd992-0e75-4e95-ac7c-a499b2e42fdd,-15,15,SHIPHA,DE,False,53.496401,0,10.112992,-30,30,0,Wördermann GmbH,00:00:00,23:59:59,30,live_handling,port,False
1d40270b-fa21-42a1-9645-c974bfc2db9f,-15,15,WARNVE,DE,False,52.75657,0,8.3162,-30,30,0,Warnking Maschinebau,00:00:00,23:59:59,30,live_handling,region,False
808281dc-a31e-4626-a12b-ec639b39ff07,-15,15,$NEELHO,NL,False,51.8701926,0,4.381209,-30,30,0,Ship Road Rotterdam B.V.,00:00:00,23:59:59,30,decoupling,region,False
a1d07dfc-cd62-4851-afa7-9053d7e6fca0,-15,15,SADIVR,NL,False,52.4079667,0,6.6228189,-30,30,0,Sadiq B.V.,00:00:00,23:59:59,30,live_handling,region,False
3f24d207-f5e3-48bc-a1ef-08daf6fb8cea,-15,15,SADIGR,DE,False,52.21048,0,7.0601401,-30,30,0,Sadiq GmbH,00:00:00,23:59:59,30,live_handling,region,False
a0f56a62-082f-426a-9adf-9c47a190ae98,-15,15,KROMKR,DE,False,50.9909731,0,7.9555115,-30,30,0,Krombacher Brauerei GmbH & Co,00:00:00,23:59:59,30,live_handling,region,False
e0b680ae-247f-47fa-be0d-514540031f68,-15,15,DULAAH,DE,False,52.07435,0,7.01673,-30,30,0,DULA-WERKE DUSTMANN & CO. GMBH,00:00:00,23:59:59,30,live_handling,region,False
